"id_fonte","numero_pubblicazione","tipo_atto","numero_atto","data_atto","oggetto","data_pubblicazione","data_scadenza","url_documento","allegati"
"1","0477/2021","Determine Dirigenziali","","2021-07-28","Liquidazione di spesa - Lavori di pulizia nelle aree verdi in via Maricello e Campo sportivo a Squillace Lido - Ditta Passafaro Rocco.-","2021-07-28","2021-08-12","http://albosquillace.asmenet.it/allegati.php?id_doc=28120711&sez=&data1=28/07/2021&data2=12/08/2021","allegati/fonte1/0477/2021/- Det.n.268.del_27.07.2021.pdf"
"1","0476/2021","Determine Dirigenziali","","2021-07-28","Liquidazione di spesa - Lavori di decespugliamento e di taglio erba nelle aree verdi di Squillace - Ditta Passafaro Rocco.-","2021-07-28","2021-08-12","http://albosquillace.asmenet.it/allegati.php?id_doc=28120719&sez=&data1=28/07/2021&data2=12/08/2021","allegati/fonte1/0476/2021/- Det.n.267.del_27.07.2021.pdf"
"1","0475/2021","Determine Dirigenziali","","2021-07-28","Impegno di spesa - Manutenzione straordinaria per ripristino viabilità a Squillace Lido - Ditta Costruzioni Sud rsl.-","2021-07-28","2021-08-12","http://albosquillace.asmenet.it/allegati.php?id_doc=28110732&sez=&data1=28/07/2021&data2=12/08/2021","allegati/fonte1/0475/2021/- Det.n.258.del_22.07.2021.pdf"
"1","0474/2021","Determine Dirigenziali","","2021-07-28","Impegno di spesa - Manutenzione straordinaria per ripristino viabilità in via dei Bizantini - Ditta Stilo Edil.-","2021-07-28","2021-08-12","http://albosquillace.asmenet.it/allegati.php?id_doc=28110727&sez=&data1=28/07/2021&data2=12/08/2021","allegati/fonte1/0474/2021/- Det.n.259.del_22.07.2021.pdf"
"1","0473/2021","Determine Dirigenziali","","2021-07-28","Impegno di spesa - Manutenzione straordinaria in vico Vasai e in via Calabria - Ditta Stilo Edil.-","2021-07-28","2021-08-12","http://albosquillace.asmenet.it/allegati.php?id_doc=28100710&sez=&data1=28/07/2021&data2=12/08/2021","allegati/fonte1/0473/2021/- Det.n.260.del_22.07.2021.pdf"
"1","0472/2021","Determine Dirigenziali","","2021-07-28","Impegno di spesa - Manutenzione straordinaria per ripristino viabilità in piazza Castello e via laterali - - Ditta Stilo Edil.-","2021-07-28","2021-08-12","http://albosquillace.asmenet.it/allegati.php?id_doc=28100711&sez=&data1=28/07/2021&data2=12/08/2021","allegati/fonte1/0472/2021/- Det.n.261.del_22.07.2021.pdf"
"1","0471/2021","Determine Dirigenziali","","2021-07-28","Liquidazione di spesa - -Intervento di manutenzione straordinaria di riparazione tratto di rete idrica in prossimità quadrivio a Squillace Lido - Ditta Camporato snc.-","2021-07-28","2021-08-12","http://albosquillace.asmenet.it/allegati.php?id_doc=28100744&sez=&data1=28/07/2021&data2=12/08/2021","allegati/fonte1/0471/2021/- Det.n.265.del_27.07.2021.pdf"
"1","0469/2021","Delibere di giunta","","2021-07-27","APPROVAZIONE DELLO SCHEMA DI CONVENZIONE PER L' UTILIZZO DI VOLONTARI PER ATTIVITA' DI AUSILIO E DI SUPPORTO AL SETTORE TECNICO SERVIZIO VIGILANZA.","2021-07-27","2021-08-11","http://albosquillace.asmenet.it/allegati.php?id_doc=27120718&sez=&data1=27/07/2021&data2=11/08/2021","allegati/fonte1/0469/2021/- convenzione volontari cc.pdf,allegati/fonte1/0469/2021/- Del.G.C. n. 66_ 2021.pdf"
"1","0468/2021","Determine Dirigenziali","","2021-07-27","Acquisto Pc.","2021-07-27","2021-08-06","http://albosquillace.asmenet.it/allegati.php?id_doc=27120711&sez=&data1=27/07/2021&data2=06/08/2021","allegati/fonte1/0468/2021/- det. n. 264_2021.pdf"
"1","0467/2021","Ordinanze","","2021-07-27","INGIUNZIONE DI SGOMBERO RIMOZIONE E SGOMBERO DI N° 23 BOE/GAVITELLI E CORRIDOIO DI LANCIO/ATTERRAGGIO PER NATANTI COLLEGATI TRA LORO CON CIMA GALLEGGIANTE E RELATIVI ANCORAGGI SUL FONADALE MARINO","2021-07-27","2021-08-26","http://albosquillace.asmenet.it/allegati.php?id_doc=27120733&sez=&data1=27/07/2021&data2=26/08/2021","allegati/fonte1/0467/2021/- Ingiunzione di sgombero.pdf"
"1","0466/2021","Ordinanze","","2021-07-27","Ordina il divieto di sosta su Via Itaca ,via dei Feaci e via dei Fenici dalle ore 07.00 alle ore 16:30 del giorno 28/07/2021 e comunque fino al termine dei lavori specificati in premessa.","2021-07-27","2021-08-06","http://albosquillace.asmenet.it/allegati.php?id_doc=27100745&sez=&data1=27/07/2021&data2=06/08/2021","allegati/fonte1/0466/2021/- ordinanza n. 186.pdf"
"1","0465/2021","Ordinanze","","2021-07-27","Dalle ore 08.00 del  giorno 08/08/2021 ordina il divieto di sosta e il divieto di circolazione dei veicoli sul lungomare Odissea nel tratto compreso fra l' intersezione  Lungomare Odissea-S.P. per Copanello e la rotatoria.","2021-07-27","2021-08-11","http://albosquillace.asmenet.it/allegati.php?id_doc=27100749&sez=&data1=27/07/2021&data2=11/08/2021","allegati/fonte1/0465/2021/- ordinanza n. 185.pdf"
"1","0464/2021","avvisi vari","","2021-07-26","Avviso di vendita proc. n. 236/2014","2021-07-26","2021-09-14","http://albosquillace.asmenet.it/allegati.php?id_doc=26130713&sez=&data1=26/07/2021&data2=14/09/2021","allegati/fonte1/0464/2021/- avvisovendita.pdf"
"1","0463/2021","Delibere di consiglio","","2021-07-26","Validazione piano tariffario Tari -  anno 2020.-","2021-07-26","2021-08-10","http://albosquillace.asmenet.it/allegati.php?id_doc=26110720&sez=&data1=26/07/2021&data2=10/08/2021","allegati/fonte1/0463/2021/- del 10 CC.pdf,allegati/fonte1/0463/2021/- allegata A.pdf"
"1","0462/2021","Determine Dirigenziali","","2021-07-26","Liquidazione compensi professionali avv. A Consolo - Decreto ingiuntivo Trib. di CZ su ricorso presentato da Fondazione Città Solidale ONLUS","2021-07-26","2021-08-05","http://albosquillace.asmenet.it/allegati.php?id_doc=26100730&sez=&data1=26/07/2021&data2=05/08/2021","allegati/fonte1/0462/2021/- det. n. 263_2021.pdf"
"1","0461/2021","Determine Dirigenziali","","2021-07-23","PROCEDURA NEGOZIATA AI SENSI DELL’ART. 36, COMMA 2 LETT. B) DEL D.LGS. N. 50/2016, COME MODIFICATO DALL’ART. 1 COMMA 2 LETT B) DELLA LEGGE DI CONVERSIONE N. 120/2020, PER L’AFFIDAMENTO DI INCARICO PROFESSIONALE RELATIVO ALLA PROGETTAZIONE DEFINITIVA, ESECUTIVA, DIREZIONE LAVORI E COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE ED ESECUZIONE DEI LAVORI PER “PROGRAMMA BORGOVIVO: CULTURA, TRADIZIONE ED INNOVAZIONE” - NOMINA COMMISSIONE GIUDICATRICE.","2021-07-23","2021-08-07","http://albosquillace.asmenet.it/allegati.php?id_doc=23120728&sez=&data1=23/07/2021&data2=07/08/2021","allegati/fonte1/0461/2021/- Det._n.262_del_23.07.2021.pdf"
"1","0460/2021","avvisi vari","","2021-07-23","Legge 27 dicembre 2019, n° 160, «bilancio di previsione dello stato per l’anno finanziario 2020 e bilancio pluriennale per il triennio 2020-2222».
Decreto del 11 novembre 2020 del Capo Dipartimento per gli Affari interni e territoriali del Ministero dell’Interno.","2021-07-23","2021-08-07","http://albosquillace.asmenet.it/allegati.php?id_doc=23110726&sez=&data1=23/07/2021&data2=07/08/2021","allegati/fonte1/0460/2021/- Avviso finanziamento.pdf"
"1","0459/2021","Determine Dirigenziali","","2021-07-23","Liquidazione spesa Giugno 2021 Servizio conduzione impianti depurazione","2021-07-23","2021-08-07","http://albosquillace.asmenet.it/allegati.php?id_doc=23100710&sez=&data1=23/07/2021&data2=07/08/2021","allegati/fonte1/0459/2021/- Determina_n.229_del_22.07.2021.pdf"
"1","0458/2021","Delibere di giunta","","2021-07-23","“Sistemazione e messa in sicurezza della viabilità nei quartieri San Giorgio e San Matteo, ed Efficientamento energetico della rete di pubblica illuminazione a Squillace Lido” – Approvazione progetto esecutivo.","2021-07-23","2021-08-07","http://albosquillace.asmenet.it/allegati.php?id_doc=23100752&sez=&data1=23/07/2021&data2=07/08/2021","allegati/fonte1/0458/2021/- Delibera Approvazione Progetto Esecutivo.pdf"
"1","0457/2021","Determine Dirigenziali","","2021-07-22","Fornitura generi di prima necessità - Bonus Alimentare del DL 154/2000 - Liquidazione ditte diverse -.","2021-07-22","2021-08-01","http://albosquillace.asmenet.it/allegati.php?id_doc=22130737&sez=&data1=22/07/2021&data2=01/08/2021","allegati/fonte1/0457/2021/- det. n. 255_2021.pdf"
"1","0456/2021","Determine Dirigenziali","","2021-07-22","Acquisto stampati avviso di ricevimento A/R - Integrazione a Det. n. 246 del 14.07.2021","2021-07-22","2021-08-01","http://albosquillace.asmenet.it/allegati.php?id_doc=22120748&sez=&data1=22/07/2021&data2=01/08/2021","allegati/fonte1/0456/2021/- det. n. 256_2021.pdf"
"1","0455/2021","Delibere di giunta","","2021-07-21","Determinazioni - Costo concessione Edicola Funeraria Cimitero Comunale -.","2021-07-21","2021-08-05","http://albosquillace.asmenet.it/allegati.php?id_doc=21120714&sez=&data1=21/07/2021&data2=05/08/2021","allegati/fonte1/0455/2021/- del. G.C. n. 58_2021.pdf"
"1","0454/2021","Determine Dirigenziali","","2021-07-20","Servizio Adsl Valcom Calabria mese aprile /maggio 2021-
Liquidazione fattura n. 17/2021","2021-07-20","2021-08-04","http://albosquillace.asmenet.it/allegati.php?id_doc=20130708&sez=&data1=20/07/2021&data2=04/08/2021","allegati/fonte1/0454/2021/- Det.n. 252_2021.pdf"
"1","0453/2021","Determine Dirigenziali","","2021-07-19","Impegno spesa - Manutenzione straordinaria impianti pubblica illuminazione","2021-07-19","2021-08-03","http://albosquillace.asmenet.it/allegati.php?id_doc=19130701&sez=&data1=19/07/2021&data2=03/08/2021","allegati/fonte1/0453/2021/- Det._n.251_del_19.07.2021.pdf"
"1","0452/2021","Stato Civile - Pubb. di matrimonio","","2021-07-15","Pubblicazione atto di matrimonio: Mellace-Lo Giudice","2021-07-15","2021-07-23","http://albosquillace.asmenet.it/allegati.php?id_doc=15130738&sez=&data1=15/07/2021&data2=23/07/2021","allegati/fonte1/0452/2021/- pubbl. atto matr. n. 8 P.II.pdf"
"1","0451/2021","Determine Dirigenziali","","2021-07-15","Liquidazione compensi professionali avv. D. Calderoli - Ricorso in appello al Consiglio di Stato....","2021-07-15","2021-07-25","http://albosquillace.asmenet.it/allegati.php?id_doc=15130723&sez=&data1=15/07/2021&data2=25/07/2021","allegati/fonte1/0451/2021/- det. n. 236_2021.pdf"
"1","0450/2021","Delibere di giunta","","2021-07-15","Servizio di estrazione e stampa dei certificati anagrafici.... Approvazione schema convenzione","2021-07-15","2021-07-30","http://albosquillace.asmenet.it/allegati.php?id_doc=15120758&sez=&data1=15/07/2021&data2=30/07/2021","allegati/fonte1/0450/2021/- del.n. 61_2021.pdf,allegati/fonte1/0450/2021/- convenzione FIT (2).pdf"
"1","0449/2021","Determine Dirigenziali","","2021-07-15","Trib. di Catanzaro sent. n. 92/2021 - Conferimento incarico -.","2021-07-15","2021-07-25","http://albosquillace.asmenet.it/allegati.php?id_doc=15120740&sez=&data1=15/07/2021&data2=25/07/2021","allegati/fonte1/0449/2021/- det. n. 248_2021.pdf,allegati/fonte1/0449/2021/- convenzione incarico legale avv.pultrone.pdf"
"1","0448/2021","Determine Dirigenziali","","2021-07-15","Inserimento minore D.D. - Soc. Coop. Pathos Gruppo appartamento minori ""T. Vesuviano"" Caulonia","2021-07-15","2021-07-25","http://albosquillace.asmenet.it/allegati.php?id_doc=15120720&sez=&data1=15/07/2021&data2=25/07/2021","allegati/fonte1/0448/2021/- det. n. 249_2021.pdf"
"1","0447/2021","Determine Dirigenziali","","2021-07-15","Trasformazione del diritto di superficie in diritto di piena proprietà ed eliminazione dei vincoli, ai sensi dell’art. 31 commi 45/50 della Legge n° 448/98.","2021-07-15","2021-07-30","http://albosquillace.asmenet.it/allegati.php?id_doc=15110703&sez=&data1=15/07/2021&data2=30/07/2021","allegati/fonte1/0447/2021/- Determina n.246 del 09.07.2021.pdf"
"1","0446/2021","Determine Dirigenziali","","2021-07-15","Trasformazione del diritto di superficie in diritto di piena proprietà ed eliminazione dei vincoli, ai sensi dell’art. 31 commi 45/50 della Legge n° 448/98.","2021-07-15","2021-07-30","http://albosquillace.asmenet.it/allegati.php?id_doc=15110724&sez=&data1=15/07/2021&data2=30/07/2021","allegati/fonte1/0446/2021/- Determina n.245 del 09.07.2021.pdf"
"1","0445/2021","Determine Dirigenziali","","2021-07-15","Trasformazione del diritto di superficie in diritto di piena proprietà ed eliminazione dei vincoli, ai sensi dell’art. 31 commi 45/50 della Legge n° 448/98.","2021-07-15","2021-07-30","http://albosquillace.asmenet.it/allegati.php?id_doc=15110759&sez=&data1=15/07/2021&data2=30/07/2021","allegati/fonte1/0445/2021/- Determina n.244 del 09.07.2021.pdf"
"1","0444/2021","Determine Dirigenziali","","2021-07-15","Trasformazione del diritto di superficie in diritto di piena proprietà ed eliminazione dei vincoli, ai sensi dell’art. 31 commi 45/50 della Legge n° 448/98.","2021-07-15","2021-07-30","http://albosquillace.asmenet.it/allegati.php?id_doc=15110758&sez=&data1=15/07/2021&data2=30/07/2021","allegati/fonte1/0444/2021/- Determina n.243 del 09.07.2021.pdf"
"1","0442/2021","Delibere di giunta","","2021-07-14","Insinuazione al passivo Ready - atto di indirizzo -.","2021-07-14","2021-07-29","http://albosquillace.asmenet.it/allegati.php?id_doc=14120732&sez=&data1=14/07/2021&data2=29/07/2021","allegati/fonte1/0442/2021/- del. G.C. 60_2021.pdf"
"1","0441/2021","Determine Dirigenziali","","2021-07-14","Liquidazione compensi professionali Avv A. Consolo - Ricorso TAR Calabria","2021-07-14","2021-07-24","http://albosquillace.asmenet.it/allegati.php?id_doc=14120707&sez=&data1=14/07/2021&data2=24/07/2021","allegati/fonte1/0441/2021/- det. n. 176_2021 (2).pdf"
"1","0440/2021","Determine Dirigenziali","","2021-07-14","Acquisto stampati rullo ...... Impegno di spesa -.","2021-07-14","2021-07-29","http://albosquillace.asmenet.it/allegati.php?id_doc=14120731&sez=&data1=14/07/2021&data2=29/07/2021","allegati/fonte1/0440/2021/- det. n. 247_2021.pdf"
"1","0439/2021","Stato Civile - Pubb. di matrimonio","","2021-07-14","Pubblicazione di matrimonio: Aloise - Mellace","2021-07-14","2021-07-22","http://albosquillace.asmenet.it/allegati.php?id_doc=14110706&sez=&data1=14/07/2021&data2=22/07/2021","allegati/fonte1/0439/2021/- Pubb.Matr.Aloise Mellace.pdf"
"1","0438/2021","Determine Dirigenziali","","2021-07-13","LIQUIDAZIONE COMPENSI PROFESSIONALI - Avv. D. CALDEROLI","2021-07-13","2021-07-28","http://albosquillace.asmenet.it/allegati.php?id_doc=13120710&sez=&data1=13/07/2021&data2=28/07/2021","allegati/fonte1/0438/2021/- DET. N. 196_2021 (2).pdf"
"1","0437/2021","Determine Dirigenziali","","2021-07-12","Impegno spesa Lavori pulizia aree verdi","2021-07-12","2021-07-27","http://albosquillace.asmenet.it/allegati.php?id_doc=12170734&sez=&data1=12/07/2021&data2=27/07/2021","allegati/fonte1/0437/2021/- Det._n.242_del_09.07.2021.pdf"
"1","0436/2021","Determine Dirigenziali","","2021-07-12","Impegno spesa stasatura tratti rete reflui territorio comunale","2021-07-12","2021-07-27","http://albosquillace.asmenet.it/allegati.php?id_doc=12170706&sez=&data1=12/07/2021&data2=27/07/2021","allegati/fonte1/0436/2021/- Det._n.241_del_09.07.2021.pdf"
"1","0435/2021","Determine Dirigenziali","","2021-07-12","Impegno Spesa riparazione tratto rete idrica","2021-07-12","2021-07-27","http://albosquillace.asmenet.it/allegati.php?id_doc=12170718&sez=&data1=12/07/2021&data2=27/07/2021","allegati/fonte1/0435/2021/- Det._n.240_del_09.07.2021.pdf"
"1","0434/2021","Determine Dirigenziali","","2021-07-12","Impegno e contestaule liquidazione SORICAL 1 trimestre 2021","2021-07-12","2021-07-27","http://albosquillace.asmenet.it/allegati.php?id_doc=12150712&sez=&data1=12/07/2021&data2=27/07/2021","allegati/fonte1/0434/2021/- Det._n.239_del_09.07.2021.pdf"
"1","0433/2021","Determine Dirigenziali","","2021-07-12","Liquidazione servizio raccolta RSU mese Giugno 2021","2021-07-12","2021-07-27","http://albosquillace.asmenet.it/allegati.php?id_doc=12130723&sez=&data1=12/07/2021&data2=27/07/2021","allegati/fonte1/0433/2021/- Det._n.238_del_09.07.2021.pdf"
"1","0432/2021","Determine Dirigenziali","","2021-07-12","Liquidazione di spesa fatture Marzo - Aprile 2021 - Fornitura energia elettrica sorgenia SPA-","2021-07-12","2021-07-27","http://albosquillace.asmenet.it/allegati.php?id_doc=12110737&sez=&data1=12/07/2021&data2=27/07/2021","allegati/fonte1/0432/2021/- Det_n_237_del_09.07.2021.pdf"
"1","0431/2021","Determine Dirigenziali","","2021-07-12","Liquidazione Det. n. 186 del 21.05.2021","2021-07-12","2021-07-27","http://albosquillace.asmenet.it/allegati.php?id_doc=12080742&sez=&data1=12/07/2021&data2=27/07/2021","allegati/fonte1/0431/2021/- Det. n.235_del_05.07.2021.pdf"
"1","0430/2021","Determine Dirigenziali","","2021-07-08","Riparazione PC","2021-07-08","2021-07-23","http://albosquillace.asmenet.it/allegati.php?id_doc=8130725&sez=&data1=08/07/2021&data2=23/07/2021","allegati/fonte1/0430/2021/- det n. 234_2021.pdf"
"1","0429/2021","Stato Civile - Pubb. di matrimonio","","2021-07-08","Pubblicazione matrimonio Commisso-Lemekha","2021-07-08","2021-07-16","http://albosquillace.asmenet.it/allegati.php?id_doc=8110701&sez=&data1=08/07/2021&data2=16/07/2021","allegati/fonte1/0429/2021/- Pubb.Matrim.Commisso.pdf"
"1","0428/2021","Delibere di giunta","","2021-07-08","Realizzazione di un centro estivo nel territorio del Comune di Squillace  - Atto di indirizzo","2021-07-08","2021-07-23","http://albosquillace.asmenet.it/allegati.php?id_doc=8100728&sez=&data1=08/07/2021&data2=23/07/2021","allegati/fonte1/0428/2021/- Del.G.C.n.56_2021.pdf"
"1","0427/2021","Ordinanze","","2021-07-08","Istituzione isola pedonale -P.zza Risorgimento, tratto compreso dal  civico 113 al civico 121, dal 10/07/2021 al 22/08/2021.","2021-07-08","2021-08-07","http://albosquillace.asmenet.it/allegati.php?id_doc=8100725&sez=&data1=08/07/2021&data2=07/08/2021","allegati/fonte1/0427/2021/- Ord.n.183_2021.pdf"
"1","0426/2021","Determine Dirigenziali","","2021-07-07","Procedura negoziata ai sensi dell’art. 36, comma 2 lett. b) del D.Lgs. n. 50/2016, come modificato dall’art. 1 comma 2 lett b) della Legge di conversione n. 120/2020, per l’affidamento di incarico professionale relativo alla progettazione definitiva, esecutiva, direzione lavori e coordinamento della sicurezza in fase di progettazione ed esecuzione dei lavori per “Programma Borgovivo: Cultura, Tradizione ed Innovazione” - Determina a contrarre affidamento incarico servizi tecnici.","2021-07-07","2021-07-22","http://albosquillace.asmenet.it/allegati.php?id_doc=7150728&sez=&data1=07/07/2021&data2=22/07/2021","allegati/fonte1/0426/2021/- Determina a contrarre.pdf,allegati/fonte1/0426/2021/- Schema Lettera d'invito.pdf"
