tipo,oggetto,numero_atto,data_atto,doc_principale_url,allegati,data_atto_normalizzata
"140

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Autorizzazione scavalco di eccedenza presso il Comune di Vallefiorita ai sensi dell'art. 1, comma 557, legge 311/2004- Arch. Antonio Macaluso.",06,12/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11794,"allegati/fonte2/06/Delibera_n_06_Documento_Principale.pdf,allegati/fonte2/06/Del.G.C.n.06_26.pdf",2026-01-12
"138

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Richiesta attribuzione qualifica di agente di pubblica sicurezza in capo all'agente di polizia locale della polizia locale,20,23/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11791,"allegati/fonte2/20/Delibera_n_20_Documento_Principale.pdf,allegati/fonte2/20/Del.G.C.n.20_26.pdf",2026-01-23
"137

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione in esercizio provvisorio al bilancio di previsione finanziario 2025/2027 (art. 15, comma 4-bis D.L. n. 77/2021- art. 175, comma 4, d.lgs. n. 267/2000).",19,23/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11790,"allegati/fonte2/19/Delibera_n_19_Documento_Principale.pdf,allegati/fonte2/19/Del.G.C.n.19_26.pdf",2026-01-23
"130

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Discussione e valutazione della necessità di istituire una Commissione consiliare speciale TARI 2025.,39,29/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11777,"allegati/fonte2/39/Delibera_n_39_Documento_Principale.pdf,allegati/fonte2/39/Del.C.C.n.39_25.pdf",2025-12-29
"90

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Partecipazione all' Avviso Pubblico ""Calabria Attrattiva- Accoglienza, Reti Territoriali e Valorizzazione per i Comuni della Calabria "" (L.R. 13/1985)- Approvazione proposta porogettuale e autorizzaione alla presentazione dell'istanza.",17,23/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11690,"allegati/fonte2/17/Delibera_n_17_Documento_Principale.pdf,allegati/fonte2/17/Del.G.C.n.17_26.pdf",2026-01-23
"89

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Verifica delle quantità e qualità di aree e fabbricati da destinare alla residenza ed alle attività produttive e terziarie che potranno essere ceduti in diritto di proprietà o in dritto di superficie.,45,29/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11689,"allegati/fonte2/45/Delibera_n_45_Documento_Principale.pdf,allegati/fonte2/45/Del.C.C.n.45_25.pdf",2025-12-29
"88

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Approvazione elenco dei beni immobili non strumentali all'esercizio delle funzioni istituzionali suscettibili di valorizzazione o di alienazione triennio 2026/2028. Esercizio annualità 2026, ai sensi dell'art. 58 del D.L. n. 112/2008 convertito con modificazioi dela Legge n. 133/2008.",44,29/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11687,"allegati/fonte2/44/Delibera_n_44_Documento_Principale.pdf,allegati/fonte2/44/Del.C.C.n.44_25.pdf,allegati/fonte2/44/Allegato - allegatin.44_25.pdf",2025-12-29
"87

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Adozione del Programma Triennale OO.PP. 2026/2028 e dell'Elenzo annuale dei lavori 2026 e del Programma Trienaale Forniture e Servizi 2026/2028 e del relativo Elenco annulae 2026.,43,29/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11685,"allegati/fonte2/43/Delibera_n_43_Documento_Principale.pdf,allegati/fonte2/43/Del.C.C.n.43_25.pdf,allegati/fonte2/43/Allegato - allegatin.43_25.pdf",2025-12-29
"86

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Riconoscimento dello stato di calamità naturale locale a seguito degli eccezionali eventi metereologici avversi verificatisi nei giorni 20 e 21 gennaio 2026.,16,23/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11684,"allegati/fonte2/16/Delibera_n_16_Documento_Principale.pdf,allegati/fonte2/16/Del.G.C.n.16_26.pdf",2026-01-23
"85

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Concessioni demaniali marittime per finalità turistico ricreative- Determinazioni.,09,21/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11680,"allegati/fonte2/09/Delibera_n_09_Documento_Principale.pdf,allegati/fonte2/09/Del.G.C.n.09_26.pdf",2026-01-21
"72

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Approvazione della Nota di aggiornamento al Documento Unico di Programmazione (DUP) Periodo 2026/2028 (art. 170, comma 1, del d.lgs. 267/2000).",46,29/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11656,"allegati/fonte2/46/Delibera_n_46_Documento_Principale.pdf,allegati/fonte2/46/Del.C.C.n.46_25.pdf,allegati/fonte2/46/Allegato - DUP202620272028.pdf",2025-12-29
"71

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",IMU 2026- Conferma delle aliquote e delle detrazioni.,42,29/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11655,"allegati/fonte2/42/Delibera_n_42_Documento_Principale.pdf,allegati/fonte2/42/Del.C.C.n.42_25.pdf",2025-12-29
"70

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione finanziario 2025/2027 - Ratifica della deliberazione di Giunta comunale n. 176 in data 25.11.2025, adottata ai sensi e per gli effetti dell'art. 175, comma 4, del d.lgs. 267/2000.",41,29/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11654,"allegati/fonte2/41/Delibera_n_41_Documento_Principale.pdf,allegati/fonte2/41/Del. C.C.n.41_25.pdf",2025-12-29
"69

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione finanziario 2025/2027 - Ratifica della deliberazione di Giunta comunale n. 174 in data 25.11.2025, adottata ai sensi e per gli effetti dell'art. 175, comma 4, del d.lgs. 267/2000.",40,29/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11653,"allegati/fonte2/40/Delibera_n_40_Documento_Principale.pdf,allegati/fonte2/40/Del.C.C.n.40_25.pdf",2025-12-29
"67

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",L.R. 27/85- Piano regionale per il diritto allo strudio- A.S. 2025/2026- Fondo regionale aggiuntivo. Determinazioni,13,21/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11651,"allegati/fonte2/13/Delibera_n_13_Documento_Principale.pdf,allegati/fonte2/13/Del.G.C.n.13_26.pdf",2026-01-21
"60

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Quantificazione delle somme impignorabili per il primo semestre dell'anno 2026 (Art. 159, comma 3, D.Lgs. 18 Agosto 2000, n. 267).",12,21/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11637,"allegati/fonte2/12/Delibera_n_12_Documento_Principale.pdf,allegati/fonte2/12/Del.G.C.n.12_26.pdf",2026-01-21
"59

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Autorizzazione all'utilizzo di entrate a specifica destinazione per il pagamento di spese correnti ai sensi dell'art. 195 del D.Lgs n. 267/2000 per l'esercizio 2026.,11,21/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11636,"allegati/fonte2/11/Delibera_n_11_Documento_Principale.pdf,allegati/fonte2/11/Del.G.C.n.11_26.pdf",2026-01-21
"57

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Anticipazione di tesoreria per l'esercizio 2026 (Art. 222, D.Lgs. n. 267/2000).",10,21/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11634,"allegati/fonte2/10/Delibera_n_10_Documento_Principale.pdf,allegati/fonte2/10/Del.G.C.n.10_26.pdf",2026-01-21
"56

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Atto di indirizzo generale in materia di riqualificazione energetica del patrimonio immobiliare comunale e utilizzo degli incentivi statali di cui al D.M. 7 agosto 2025.,08,21/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11633,"allegati/fonte2/08/Delibera_n_08_Documento_Principale.pdf,allegati/fonte2/08/Del.G.C.n.08_26.pdf",2026-01-21
"53

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Decreto Dirigenziale della Regione Calabria n. 20091 del 23.12.2025 ""Manifestazione d'interesse rivolta ai comuni calabresi finalizzata alla ricognizione del fabbisogno finanziario in materia di impiantistica sportiva "". Approvazione del Documento di Indirizzo alla Progettazione (D.I.P.) relativo al progetto per il ""Recupero , completamento e messa a norma dell'impianto sportrivo sito in viale dei Fenici a Squillace Lido"". CUP: C87D26000010002",07,12/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11628,"allegati/fonte2/07/Delibera_n_07_Documento_Principale.pdf,allegati/fonte2/07/Del. G.C.n.07_26.pdf",2026-01-12
"31

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Procedimento Penale n. 564/2025 R.G.N.R. della Procura della Repubblica c/o il Tribunale di Catanzaro. Espressione di gradimento,191,19/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11584,"allegati/fonte2/191/Delibera_n_191_Documento_Principale.pdf,allegati/fonte2/191/Del.G.C.n.191_25.pdf",2025-12-19
"22

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Approvazione atto di transazione tra il Comune di Squillace e Sica Antonio e Corapi Rosa e Imprese Edile di Fulginiti Davide Domenico.,2,12/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11564,"allegati/fonte2/2/Delibera_n_2_Documento_Principale.pdf,allegati/fonte2/2/Del.G.C.n.2_26.pdf,allegati/fonte2/2/Allegato - allegatin.2_26.pdf",2026-01-12
"21

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Utilizzo a scavalco della prestazione lavorativa della dipendente del Comune di Belcastro- dott.ssa Giuseppina Riccelli. Determinazioni.,1,12/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11562,"allegati/fonte2/1/Delibera_n_1_Documento_Principale.pdf,allegati/fonte2/1/Del.G.C.n.1_26.pdf,allegati/fonte2/1/Allegato - allegatin.1_26.pdf",2026-01-12
"15

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione del Documento di Indirizzo alla Progettazione (D.I.P.) relativo al progetto per la ""Mitigazione del dissesto idrogeologico mediante l'efficientamento dei collettori di confluenza della rete di raccolta delle acque meteoriche e collegamento al recapito finale lungo via Nazionale a Squillace lido"". CUP: C48H26000000001.",05,12/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11551,"allegati/fonte2/05/Delibera_n_05_Documento_Principale.pdf,allegati/fonte2/05/Del.G.C.n.05_26.pdf",2026-01-12
"10

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione del Documento di Indirizzo alla Progettazione (D.I.P.) relativo al progetto per la ""Mitigazione del rischio idrogeologico in viale Cassiodoro (S.P. 162/2)"" nel Comune di Squillace. CUP: C48H26000010001.",04,12/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11542,"allegati/fonte2/04/Delibera_n_04_Documento_Principale.pdf,allegati/fonte2/04/Del.G.C.n.04_26.pdf",2026-01-12
"9

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione del Documento di Indirizzo alla Progettazione (D.I.P.) relativo al progetto per la ""Messa in sicurezza tratto vallivo del Torrente Alessi"" nel Comune di Squillace. CUP: C88H25001480001.",03,12/01/2026,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11541,"allegati/fonte2/03/Delibera_n_03_Documento_Principale.pdf,allegati/fonte2/03/Del.G.c.n.03_26.pdf",2026-01-12
"7

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Atto di citazione in appello proposto dagli eredi di Lupia Giuseppe- Atto di indirizzo.,190,19/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11538,"allegati/fonte2/190/Delibera_n_190_Documento_Principale.pdf,allegati/fonte2/190/Del.G.C.n.190_25.pdf",2025-12-19
"3

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione schema di convenzione tra il Gruppo di Volontariato AFOCC e il Comune di Squillace, per l'espletamento del Servizio di Trasporto scolastico di Squillace Lido- A.S. 2025/2026.",189,19/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11531,"allegati/fonte2/189/Delibera_n_189_Documento_Principale.pdf,allegati/fonte2/189/Del.G.C.n.189_25.pdf",2025-12-19
"1472

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Gemellaggio con la città di Pyrgos (Grecia),47,29/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11529,"allegati/fonte2/47/Delibera_n_47_Documento_Principale.pdf,allegati/fonte2/47/DCC n 47 DEF.pdf,allegati/fonte2/47/Allegato - accordogemepyrgos.pdf",2025-12-29
"1471

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","""Mitigazione dal dissesto idrogeologico e messa in sicurezza di un versante in frana a ridosso della Strada Provinciale S.P. 162/2"" - CUP: C84J24000740001. Approvazione Progetto Fattibilità Tecnico-Economica (DIP).",188,19/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11478,"allegati/fonte2/188/Delibera_n_188_Documento_Principale.pdf,allegati/fonte2/188/Del.G.C.n.188_25.pdf",2025-12-19
"1467

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione rimodulazione progetto di fattibilità tecnica ed economica per il "" Potenziamento dell' impianto di videosorveglianza nel territorio del Comune di Squillace (CZ) - annualità 2024"". Richiesta di finanziamento a valere sul Fondo per lo Sviluppo e la Coesione 2021/2027 - Ripartizione delle risorse destinate alla realizzazione dei progetti di videosorveglianza urbana. CUP : C85G25000020001.",186,16/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11471,"allegati/fonte2/186/Delibera_n_186_Documento_Principale.pdf,allegati/fonte2/186/Del.G.C.n.186_25.pdf",2025-12-16
"1439

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","PNRR Missione 4- Istruzione e Ricerca- Componente 1- Potenziamneto dell'offerta dei servizi di istruzione: dagli asili nido alle università- Investimento 1.1: ""Piani per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia"", finanziato dall'Unione europoea- Next Generation EU. ""Ampliamento dell'asilo nido , sito in via Telemaco a Squillace lido"". Approvazione Progetto Esecutivo. CUP: C88H25000520006",187,19/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11377,"allegati/fonte2/187/Delibera_n_187_Documento_Principale.pdf,allegati/fonte2/187/Del.G.C.n.187_25.pdf",2025-12-19
"1413

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione dello schema di bilancio di previsione finanziario 2026-2028 (art. 11, d.lgs. n. 118/2011)",185,16/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11318,"allegati/fonte2/185/Delibera_n_185_Documento_Principale.pdf,allegati/fonte2/185/Del.G.C.n.185_25.pdf",2025-12-16
"1407

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Adeguamento Regolamento di Polizia Locale al Regolamento Regionale n. 9 del 08 agosto 2022 coordinato con el modifiche ed integrazioni di cui al Regolamento Regionale n. 11 del 20 ottobre 2023.,184,09/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11306,"allegati/fonte2/184/Delibera_n_184_Documento_Principale.pdf,allegati/fonte2/184/Del.G.C.n.184_25.pdf,allegati/fonte2/184/Allegato - allegatin.184_25.pdf",2025-12-09
"1406

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Partecipazione all'Avviso pubblico promosso dalla Regione Calabria per la concessione di un contributo per il finanziamento di interventi di tutela e risanamento ambientale per il territorio della Regione Calabria- Annualità 2025. Approvazione progetto di fattibilità tecnica ed economica per gli interventi di ""Ripristino e recupero di aree pubbliche degradate ed installazione di un sistema di viodeosorveglianza"". CUP: C84C25000220002.",183,09/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11305,"allegati/fonte2/183/Delibera_n_183_Documento_Principale.pdf,allegati/fonte2/183/Del.G.C.n.183_25.pdf",2025-12-09
"1386

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Voucher spese natalizie- Determinazioni,182,09/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11252,"allegati/fonte2/182/Delibera_n_182_Documento_Principale.pdf,allegati/fonte2/182/Del.G.C.n.182_25.pdf",2025-12-09
"1384

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Nota di aggiornamento al Documento Unico di Programmazione (DUP)- periodo 2026/2028 (ART. 170, comma 1, d.lgs. 267/2000).",180,09/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11248,"allegati/fonte2/180/Delibera_n_180_Documento_Principale.pdf,allegati/fonte2/180/Del.G.C.n.180_25.pdf,allegati/fonte2/180/Allegato - Parere Resp. Finanziario_signed (1) (1).pdf,allegati/fonte2/180/Allegato - DUPS 2026-2028.doc",2025-12-09
"1383

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Decreto MIT n. 72 del 07/10/2025- Fondo investimenti stradali nei piccoli comuni per gli interventi per la messa in sicurezza di tratti stradali, ponti e viadotti di competenza degli enti locali- ""Intervento per la messa in sicurezza e manutenzione delle strade comunali del centro abitato""- Approvazione Progetto Esecutivo- CUP: C85F25000610001.",181,09/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11247,"allegati/fonte2/181/Delibera_n_181_Documento_Principale.pdf,allegati/fonte2/181/Del.G.C.n.181_25.pdf",2025-12-09
"1362

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione 2025/2027- Ratifica della deliberazione di Giunta comunale n. 164 in data 11.11.2025, adottata ai sensi dell'art. 175, comma 4, del d.lgs. 267/2000.",38,02/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11225,"allegati/fonte2/38/Delibera_n_38_Documento_Principale.pdf,allegati/fonte2/38/Del.C.C.n.38_25.pdf",2025-12-02
"1361

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Sentenza n. 329/2025 emessa dal Giudice di Pace di Catanzaro avente ad oggetto: Opposizione ex art. L. 689/81- Riconoscimento della legittimità di debito fuori bilancio ai sensi dell'art. 194, comma 1, lett.a) del d.lgs. 267/2000.",37,02/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11224,"allegati/fonte2/37/Delibera_n_37_Documento_Principale.pdf,allegati/fonte2/37/Del.C.C.n.37_25.pdf",2025-12-02
"1360

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Sentenza n. 791/2025 emessa dal Giudice di Pace di Catanzaro avente ad oggetto: Opposizione a verbale di contestazione di violazione al C.d.S. - Riconoscimento della legittimità di debito fuori bilancio ai sensi dell'art. 194, comma 1, lett.a) del d.lgs. 267/2000.",36,02/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11223,"allegati/fonte2/36/Delibera_n_36_Documento_Principale.pdf,allegati/fonte2/36/Del.C.C.n.36_25.pdf",2025-12-02
